killed_by,killer_name,killer_placement,killer_position_x,killer_position_y,map,match_id,time,victim_name,victim_placement,victim_position_x,victim_position_y,,"Killer x,y coordinate",,,AKM,AWM,CROSSBOW,GRENADE,GROZA,KAR98,M16A4,M24,M249,M416,MicroUZI,Mini14,P18C,P1911,P92,R1895,S12K,S1897,S686,SCAR-L,SKS,Tommy Gun,UMP9,Vector,VSS,Win94,ERANGEL,MIRANMER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,JhoNNyTV,32,457963.2,641146.2,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,249,NobodySavedU,36,463394,641822.4,,457963.2641146.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,Yang-xiaolong,25,437457.5,332995.8,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,497,namen-zhu,27,436999.8,333009.9,,437457.5332995.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,Vitaminnnnnnnnnn,38,466987.6,643978.9,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,190,Yiwan-X,25,467702.5,643918.4,,466987.6643978.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,JhoNNyTV,32,447227.3,629469.5,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,192,papapa-ak47,39,447188.4,629429.1,,447227.3629469.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,Meilaoshi,25,437493.9,333094.4,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,496,Xiaoranya,27,437003.6,332930.4,,437493.9333094.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,Gab1tza,9,474043.8,474340.5,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,1169,gniVMA,11,477955.5,475894.8,,474043.8474340.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,ConnorDaWhiteBoy,1,693733.8,257157.9,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1827,Tazmily,2,685945.6,259235.2,,693733.8257157.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,papapxxx518,20,366182.2,503078.5,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,380,wilsondu,32,362178.5,507922.1,,366182.2503078.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,ConnorDaWhiteBoy,1,632347.4,267013.3,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1324,Fchickenfly,13,629198.1,272043.4,,632347.4267013.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,AK-MuX,9,362537.6,409468.9,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,464,simple741,27,365665.8,415285.3,,362537.6409468.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,ConnorDaWhiteBoy,1,587550.1,277303.4,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1056,abinbinqiang,18,586354.9,274313.2,,587550.1277303.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,ConnorDaWhiteBoy,1,666664.9,286999.7,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1492,AK-MuX,9,672164.1,296185.3,,666664.9286999.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,huibao52012,44,632328.7,372567.2,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,115,TiredLu,48,632117.4,373648.3,,632328.7372567.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,AK-MuX,9,364362.1,409728.9,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,524,xiang-boby,26,363916.2,410194.9,,364362.1409728.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,ConnorDaWhiteBoy,1,658411.3,286979.1,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1460,1uwei,12,668007.4,293710.1,,658411.3286979.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,peterjk,7,691454.7,231343.2,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,1495,NOBREONE,3,695087.3,232960.3,,691454.7231343.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,SHAWODESHISUNZI,23,193552.1,300726.4,ERANGEL,2U4GBNA0YmnZDcOwRYKzxWhbr5Jaxxjhp0cRvsI40iOQJdZyGBJb_mcf0ZjzNRGD,165,KAYXK,45,194277.3,300796.2,,193552.1300726.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,BlindUberDriver,1,374519.6,422044.7,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1231,q-NonProphet-p,13,389721.8,430054.9,,374519.6422044.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,banana_kings,5,618128.2,600157.9,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,483,hbbgood,23,617744.2,598686.9,,618128.2600157.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,BlindUberDriver,1,245785.8,446613.3,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1851,EJ207STi,3,244435.8,446362.6,,245785.8446613.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,18cmGirl,1,258706.8,455528.8,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1650,PhilthyLemon,7,259103.4,457497.2,,258706.8455528.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,CYH1111111,4,234766.3,461892.2,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1740,banana_kings,5,235303.1,461854.7,,234766.3461892.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,tanQQQQ,4,457830.8,485257.1,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,796,Sccc_007,20,463342.6,484411.2,,457830.8485257.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,BlindUberDriver,1,240217.7,449709.6,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1966,C54785169,2,239996.9,449845.6,,240217.7449709.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,18cmGirl,1,374051.8,420857.8,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1237,Breach_Twist,12,374447.1,420498.1,,374051.8420857.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,tanQQQQ,4,294510.5,483811.8,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1200,Blazkmore,15,300530.6,487791.3,,294510.5483811.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,Sakyalol,5,240125.2,455128.2,ERANGEL,2U4GBNA0YmmEUK5MTLyr6AfVvoPX1txbeD-jND4VXYtMmoXuatMBzW67F6i6TzwI,1766,KUAILEDEWO,4,238447,456250.2,,240125.2455128.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,GeminiZZZ,11,613566.6,381108.5,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1033,sigbo,20,616025.5,380975.7,,613566.6381108.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,SnuffIes,18,448765.8,300478.2,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,308,Appletoss,28,446275.7,303165.2,,448765.8300478.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,pretzelboss,14,629661.1,388018.7,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,1106,SnuffIes,18,627884.9,388023.5,,629661.1388018.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,TheLnofJake,30,686493.1,461821.5,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,122,Andjgm,36,685499.6,460615,,686493.1461821.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,Hairless_Iguana,30,688194.1,462714.6,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,78,ConnorSiebs,36,686710.8,463913.3,,688194.1462714.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,Zaerki,9,622045.6,604850.9,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,198,sbahn87,33,624045.6,606660.3,,622045.6604850.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,KeyBoardSucker,31,623326.4,379178.9,ERANGEL,2U4GBNA0YmnNZYkzjkfgN4ev-hXSrak_BSey_YEG6kIuDG9fxFrrePqnqiM39pJO,179,ChinaLXCf,28,623279.5,379415.5,,623326.4379178.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,robert1111,7,680177.7,443208.3,ERANGEL,2U4GBNA0YmnXxPYMxq8uh3IZ_R74uPmFVfhHlxf6M3-PzRx-7ICrxPIahHemHE6H,1433,ChinessTea,8,674227.4,449787.9,,680177.7443208.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,Oskharabsheh,29,686411,462690.9,ERANGEL,2U4GBNA0YmnXxPYMxq8uh3IZ_R74uPmFVfhHlxf6M3-PzRx-7ICrxPIahHemHE6H,113,VZFanting,49,685926.7,462574.2,,6.86E+11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,Oskharabsheh,29,686575.8,462325.7,ERANGEL,2U4GBNA0YmnXxPYMxq8uh3IZ_R74uPmFVfhHlxf6M3-PzRx-7ICrxPIahHemHE6H,116,A2206756276,49,687937.7,462249.8,,686575.8462325.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,robert1111,7,680625.6,445328.4,ERANGEL,2U4GBNA0YmnXxPYMxq8uh3IZ_R74uPmFVfhHlxf6M3-PzRx-7ICrxPIahHemHE6H,1277,5pyw5,11,682261.8,443311.7,,680625.6445328.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,Fan888888888Tas,7,682270.6,441537.7,ERANGEL,2U4GBNA0YmnXxPYMxq8uh3IZ_R74uPmFVfhHlxf6M3-PzRx-7ICrxPIahHemHE6H,1378,jixugg,9,713011.6,455140.4,,682270.6441537.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCAR-L,wo520wxx,3,704316.4,436426.9,ERANGEL,2U4GBNA0YmnXxPYMxq8uh3IZ_R74uPmFVfhHlxf6M3-PzRx-7ICrxPIahHemHE6H,1523,Fan888888888Tas,7,704271.7,437033,,704316.4436426.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,Reesman22,7,421914.3,276550,MIRAMAR,2U4GBNA0YmnLSqvEycnTjo-KT000vfUnhSA2vfVhVPe1QBwCTNTBJ5B_1Ocel6nY,1083,pdfjkkvjk,12,408728.8,293670.3,,421914.3277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,QuY-BeO---,22,436131.1,280898.6,MIRAMAR,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,84,foreverann,23,435692.5,280670.9,,436131.1280898.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,#unknown,3,427291.3,528331.9,MIRAMAR,2U4GBNA0Yml3HEnAb5HSfMbBgZnnKeFS1Nyxgm5XowlAkEtb1WUYEdfEOe_bXvR0,337,SOYIZEI888,17,425796,525071.3,,427291.3528331.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,AlooGobi,2,501062.9,425078.6,ERANGEL,2U4GBNA0YmnRe95wOy7kuweIkuZo5Roa0WjNZsgboi2gzzznOC6Y8whI5V4TH5Qm,1818,Powfa,3,493043.4,434458.1,,501062.9425078.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,Malcolm_x,9,483222.9,345753.8,ERANGEL,2U4GBNA0YmnRe95wOy7kuweIkuZo5Roa0WjNZsgboi2gzzznOC6Y8whI5V4TH5Qm,1320,PapaWink,5,462537.2,333383.4,,483222.9345753.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,AlooGobi,2,445105.6,350414.8,ERANGEL,2U4GBNA0YmnRe95wOy7kuweIkuZo5Roa0WjNZsgboi2gzzznOC6Y8whI5V4TH5Qm,1288,ClaudeAuditore,19,447817.6,343075.6,,445105.6350414.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,danielH0529,35,433063.9,637233.8,ERANGEL,2U4GBNA0YmnRe95wOy7kuweIkuZo5Roa0WjNZsgboi2gzzznOC6Y8whI5V4TH5Qm,114,asfqwfqvw,47,432978,637126.6,,433063.9637233.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,D1zhihenDidao,33,468564.2,639331.8,ERANGEL,2U4GBNA0YmnRe95wOy7kuweIkuZo5Roa0WjNZsgboi2gzzznOC6Y8whI5V4TH5Qm,211,UGAT,41,468404.1,641190.4,,468564.2639331.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,FY-yang,33,468047.2,640120.6,ERANGEL,2U4GBNA0YmnRe95wOy7kuweIkuZo5Roa0WjNZsgboi2gzzznOC6Y8whI5V4TH5Qm,200,MitsuhaSakura,41,468374.8,639715.6,,468047.2640120.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,DevilBlood35,1,431201.6,628654.8,ERANGEL,2U4GBNA0YmnRe95wOy7kuweIkuZo5Roa0WjNZsgboi2gzzznOC6Y8whI5V4TH5Qm,140,wsjianren,45,431504.2,628448.4,,431201.6628654.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,Dno_Gaming,17,340115.5,550422.9,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,699,JIUXIE-NB,18,341094.4,553623.2,,340115.5550422.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,yanyunraozhirou,36,337425.9,171268.6,ERANGEL,2U4GBNA0YmmLlZbT02zMNt2JlWQ2eYFKRG02TGemIK1RM2eWZoZ5_MZmkLiA6Xuu,205,Dion_ion,41,336587.5,171296.5,,337425.9171268.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,Mnj153,8,213011.6,339573.1,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,649,d0ct0r_comunista,55,214487.5,339324.9,,213011.6339573.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,ChaoNengxiaoshu,22,265282.1,389462.3,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,752,GOGingmimi,46,268370.8,389173.9,,265282.1389462.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,Mnj153,8,272080.9,292214.1,ERANGEL,2U4GBNA0YmlixJ6lhgS6xB2tqdo7SEhoYyHlVu18akkAzLToAhG5PWG043VgsrJm,1007,LORD_JTR,29,264776.6,276079.9,,272080.9292214.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,RadiationPanda,2,403437.4,644981.3,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,1770,Tj_Li,3,395338.8,648081.5,,403437.4644981.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,Meilaoshi,25,441199.1,333295.7,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,323,baby-GJY,34,440921.2,333309.2,,441199.1333295.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKS,RadiationPanda,2,404658.2,643793.1,ERANGEL,2U4GBNA0YmnL2IDzaNwyjj2JugGFn9rAVCHGV0UvWrWIovQDXsbi9jslN0alnHjy,1750,North0023,3,393125.9,647670.8,,404658.2643793.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
